Y,Z,Tangent_Y,Tangent_Z,Normal_Y,Normal_Z
22.38628307692308,5.883964782565587,0.9938168348179056,0.11103197211848347,-0.11103197211848347,0.9938168348179056
22.472222307692306,5.893607200163649,0.993656999545351,0.11245340036890936,-0.11245340036890936,0.993656999545351
22.55816153846154,5.903501249604244,0.9931584671132919,0.11677439445861656,-0.11677439445861656,0.9931584671132919
22.644100769230768,5.913887828661123,0.9923810661160372,0.12320641060593143,-0.12320641060593143,0.9923810661160372
22.730040000000002,5.924799066036425,0.9917175756952998,0.1284377283240303,-0.1284377283240303,0.9917175756952998
22.81597923076923,5.936102081324099,0.9912361391147171,0.13210191714335162,-0.13210191714335162,0.9912361391147171
22.901918461538465,5.9476594936241725,0.9909535078983528,0.1342056078707196,-0.1342056078707196,0.9909535078983528
22.987857692307692,5.959333922036685,0.9908792546520002,0.1347527465408274,-0.1347527465408274,0.9908792546520002
23.07379692307692,5.970987985661666,0.991015863585005,0.13374437604201087,-0.13374437604201087,0.991015863585005
23.159736153846154,5.98248430359915,0.9913587545582802,0.1311785796563432,-0.1311785796563432,0.9913587545582802
23.24567538461538,5.993685494949172,0.9918962389254555,0.1270505852231133,-0.1270505852231133,0.9918962389254555
23.331614615384616,6.004454178811762,0.9926094103689416,0.12135303229430386,-0.12135303229430386,0.9926094103689416
23.417553846153844,6.014652974286956,0.9934719790287729,0.11407640809849096,-0.11407640809849096,0.9934719790287729
23.50349307692308,6.024157855307476,0.9943688220886434,0.10597474066042316,-0.10597474066042316,0.9943688220886434
23.589432307692306,6.033045273983128,0.9949668635209075,0.10020449338910756,-0.10020449338910756,0.9949668635209075
23.67537153846154,6.041546344198983,0.9952724497217734,0.0971223497698655,-0.0971223497698655,0.9952724497217734
23.761310769230768,6.049896177576292,0.9953100809735955,0.09673594322864075,-0.09673594322864075,0.9953100809735955
23.847250000000003,6.0583298857363115,0.9950828354774004,0.09904620405778793,-0.09904620405778793,0.9950828354774004
23.93318923076923,6.067082580300292,0.9945723309915042,0.10404748159434442,-0.10404748159434442,0.9945723309915042
24.019128461538465,6.076389372889494,0.9937389589600243,0.11172681614118996,-0.11172681614118996,0.9937389589600243
24.105067692307692,6.086485375125167,0.9925224302590224,0.12206238336491608,-0.12206238336491608,0.9925224302590224
24.19100692307692,6.097605698628571,0.990842714592275,0.1350211647831979,-0.1350211647831979,0.990842714592275
24.276946153846154,6.109985455020958,0.9886014917933621,0.15055593785679475,-0.15055593785679475,0.9886014917933621
24.36288538461538,6.123838425424815,0.9858749952873496,0.1674828160354627,-0.1674828160354627,0.9858749952873496
24.448824615384616,6.139102205653217,0.9833430503419276,0.1817593060732606,-0.1817593060732606,0.9833430503419276
24.534763846153844,6.155521823320127,0.9811832973374399,0.1930785773358324,-0.1930785773358324,0.9811832973374399
24.62070307692308,6.172838383729843,0.9794899809152832,0.2014928715527624,-0.2014928715527624,0.9794899809152832
