x,y,z
3.074752156666346536e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.934556770052228103e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.934556770052228103e+01,1.352726840972900391e+01,4.633316248655318659e-01
3.017519777842930750e+01,1.578181266784667969e+01,-3.545761212706566301e-01
3.017519777842930750e+01,1.578181266784667969e+01,3.753140375018120256e-01
3.116439938681466160e+01,1.803635787963867188e+01,-3.341050788760185353e-01
3.116439938681466160e+01,1.803635787963867188e+01,3.555687412619590870e-01
3.210744736535207977e+01,2.029090309143066406e+01,-3.130981400609016418e-01
3.210744736535207977e+01,2.029090309143066406e+01,3.314491286873817444e-01
3.303044918877737501e+01,2.254544830322265625e+01,-2.825810544192790541e-01
3.303044918877737501e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.401923788343157184e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.401923788343157184e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.510141283580234983e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.510141283580234983e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.625386397770472513e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.625386397770472513e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.664026967184884143e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.664026967184884143e+01,3.156362533569335938e+01,2.025852389633655548e-01
3.983314754068851471e+01,0.000000000000000000e+00,-2.904042553901672541e+00
3.983314754068851471e+01,0.000000000000000000e+00,3.059395146369934260e+00
3.963140902519226927e+01,2.254544734954833984e+00,-2.796248674392700195e+00
3.963140902519226927e+01,2.254544734954833984e+00,2.947202444076538086e+00
3.903725051879882812e+01,4.509089469909667969e+00,-2.220864331722260054e+00
3.903725051879882812e+01,4.509089469909667969e+00,2.381695067882538375e+00
3.777773876190186542e+01,6.763634204864501953e+00,-1.629445165395737138e+00
3.777773876190186542e+01,6.763634204864501953e+00,1.770143955945969072e+00
3.539900045394897887e+01,9.018178939819335938e+00,-1.087519881129264787e+00
3.539900045394897887e+01,9.018178939819335938e+00,1.201672849059105319e+00
3.237728242874145224e+01,1.127272415161132812e+01,-6.627837747335435514e-01
3.237728242874145224e+01,1.127272415161132812e+01,7.321955889463428457e-01
3.038413972854613831e+01,1.352726840972900391e+01,-4.298472255468367975e-01
3.038413972854613831e+01,1.352726840972900391e+01,4.633316248655318659e-01
3.110240316390991566e+01,1.578181266784667969e+01,-3.545761212706566301e-01
3.110240316390991566e+01,1.578181266784667969e+01,3.753140375018120256e-01
3.205944004058837749e+01,1.803635787963867188e+01,-3.341050788760185353e-01
3.205944004058837749e+01,1.803635787963867188e+01,3.555687412619590870e-01
3.295518922805785422e+01,2.029090309143066406e+01,-3.130981400609016418e-01
3.295518922805785422e+01,2.029090309143066406e+01,3.314491286873817444e-01
3.381703977584838583e+01,2.254544830322265625e+01,-2.825810544192790541e-01
3.381703977584838583e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.474334735870361612e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.474334735870361612e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.578136816024780131e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.578136816024780131e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.690963535308837606e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.690963535308837606e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.714125270843506144e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.714125270843506144e+01,3.156362533569335938e+01,2.025852389633655548e-01
